CODGEO;LIBGEO;NBMEN19;NBPERS19;NBUC19;Q119;Q219;Q319;Q3_Q1;D119;D219;D319;D419;D619;D719;D819;D919;RD;S80S2019;GI19;PACT19;PTSA19;PCHO19;PBEN19;PPEN19;PPAT19;PPSOC19;PPFAM19;PPMINI19;PPLOGT19;PIMPOT19
200011773;CA Annemasse-les Voirons-Agglomération;36166;79542;54694,0;16060;26250;42440;26380;10470;14220;17990;21720;31480;38020;47560;63630;6,1;7,800;0,387;84,5;77,5;3,8;3,2;19,7;7,7;3,4;1,1;1,4;0,9;-15,3
200011781;CC Portes du Berry entre Loire et Val d'Aubois;4435;9539;6704,4;16170;20700;25540;9380;12370;15010;17270;19130;22350;24360;26880;31580;2,6;3,100;0,223;63,4;55,4;2,8;5,2;36,9;6,7;6,3;2,1;3,1;1,1;-13,3
200013050;CC Sauer-Pechelbronn;7097;17162;11613,2;18920;23860;30040;11120;14850;17700;20040;22020;26020;28520;31910;37750;2,5;3,100;0,227;75,0;68,6;2,3;4,1;29,7;8,1;3,2;1,6;1,1;0,5;-16,0
200015162;CC de l'Oriente;2225;4616;3305,4;12650;18370;25930;13280;9310;11720;13860;15960;21010;24180;28160;35720;3,8;5,200;0,322;59,9;47,5;2,3;10,1;35,6;11,7;8,1;1,6;4,9;1,6;-15,3
200016905;CC du Pays de Lamastre;3019;6289;4495,6;14390;18930;24120;9720;10800;13250;15300;17040;20870;22690;25490;30580;2,8;3,500;0,244;57,0;46,8;3,4;6,8;38,5;9,6;7,1;2,0;3,6;1,5;-12,2
200017341;CC Lodévois et Larzac;6913;14880;10436,0;13300;18390;24340;11040;9550;12220;14300;16240;20530;22810;26020;31460;3,3;4,000;0,268;59,8;48,6;3,9;7,3;35,1;8,6;9,9;2,7;4,9;2,3;-13,4
200017846;CA Étampois Sud-Essonne (CCESE);21827;54361;35980,2;16650;22340;28660;12010;12140;15320;17910;20130;24620;27180;30490;36450;3,0;3,600;0,249;78,3;71,7;2,8;3,8;25,2;7,8;5,8;2,7;2,1;1,0;-17,1
200018083;CC de Desvres-Samer;8851;22720;14921,0;15620;20250;25770;10140;12230;14600;16690;18510;22260;24390;27390;32780;2,7;3,200;0,228;73,0;64,4;2,6;6,0;26,0;7,9;7,1;3,0;2,8;1,3;-14,0
200018166;CC Le Grésivaudan;41989;103624;69193,1;20420;26670;34910;14490;15460;19030;21690;24180;29300;32750;37590;46460;3,0;3,700;0,263;79,5;72,1;2,3;5,1;25,5;11,7;3,0;1,5;1,0;0,5;-19,7
200018406;CC du Romorantinais et du Monestois;15027;32415;22792,0;15620;20690;26170;10550;11340;14390;16810;18880;22580;24800;27620;33230;2,9;3,500;0,244;60,9;54,4;2,8;3,7;39,0;7,7;6,6;2,1;3,1;1,4;-14,2
200018521;CC du Val de Bouzanne;2750;5821;4124,5;15680;20290;25090;9420;11770;14650;16690;18520;21990;23930;26780;31340;2,7;3,300;0,232;62,2;53,1;2,5;6,6;36,9;8,7;5,5;1,9;2,6;1,0;-13,3
200022986;CC du Grand Pic Saint-Loup;19617;49154;32766,0;19970;26440;35300;15330;14610;18460;21340;23960;29360;32930;38130;47860;3,3;4,500;0,300;74,4;62,9;2,6;8,9;28,5;14,8;3,1;1,4;1,2;0,5;-20,8
200023075;CC du Pays de Maîche;8130;18269;12556,7;19750;27610;37870;18120;14500;18240;21250;24300;31410;35510;40720;48960;3,4;4,000;0,270;89,1;81,5;3,0;4,6;20,1;6,0;2,8;1,1;1,2;0,5;-18,0
200023125;CC Les Portes Briardes entre Villes et Forêts;17571;45548;29952,4;19500;26140;33970;14470;13940;17880;20930;23610;28840;31990;36430;44390;3,2;4,000;0,268;82,5;76,1;2,5;3,9;25,2;9,0;3,7;1,8;1,3;0,6;-20,4
200023240;CC Pays de Nemours;12325;28950;19650,2;16190;21980;28550;12360;11620;14840;17490;19820;24320;26940;30500;36720;3,2;3,900;0,262;71,0;63,7;2,9;4,4;30,8;8,8;6,2;2,4;2,6;1,2;-16,8
200023299;CC Cœur de Tarentaise;4257;8991;6351,5;16130;22070;28700;12570;11750;14850;17460;19880;24420;27220;31100;37700;3,2;4,200;0,280;76,3;60,8;4,8;10,7;23,9;13,7;4,3;1,7;1,6;1,0;-18,2
200023307;CA du Grand Villeneuvois;22018;47834;33467,3;14610;19580;25520;10910;10950;13480;15670;17660;21650;24060;27180;32660;3,0;3,700;0,258;59,5;50,7;3,4;5,4;37,4;9,5;7,8;2,4;3,7;1,7;-14,2
200023372;CC de la Vallée de Chamonix-Mont-Blanc;6858;14398;10185,4;16820;23090;31990;15160;11820;15440;18230;20760;26120;29680;35190;46370;3,9;5,400;0,332;75,8;61,5;3,2;11,1;23,8;18,4;2,3;1,1;0,8;0,4;-20,3
200023414;Métropole Rouen Normandie;212782;459150;320047,9;15220;21190;28180;12960;10910;13880;16520;18920;23620;26440;30320;37460;3,4;4,300;0,282;72,2;64,5;2,9;4,8;29,7;7,2;7,7;2,4;3,5;1,8;-16,8
200023620;CC de la Gascogne Toulousaine;8883;22530;14789,6;19310;25250;32240;12940;14350;18020;20550;22850;27800;30560;34380;40990;2,9;3,400;0,242;86,0;79,2;2,3;4,5;19,4;8,4;4,3;2,1;1,5;0,7;-18,1
200023737;CA du Grand Cahors;19535;40300;28803,0;15870;21340;27770;11910;11660;14570;17060;19300;23520;26170;29590;35860;3,1;3,800;0,259;61,3;52,4;3,0;5,9;38,0;9,7;6,6;1,9;3,2;1,5;-15,6
200023778;CC du Pays de Saint-Gilles-Croix-de-Vie;26054;53874;38658,8;17780;22300;28000;10220;13900;16700;18780;20520;24250;26500;29740;35550;2,6;3,100;0,226;52,4;44,7;3,0;4,7;48,4;11,0;3,5;1,4;1,4;0,7;-15,3
200023794;CC de Blaye;8913;19949;13829,0;15310;20430;26590;11280;11530;14160;16370;18480;22550;25040;28480;34480;3,0;3,600;0,254;67,9;60,1;3,3;4,5;31,8;7,9;7,0;2,1;3,5;1,4;-14,6
200023919;CC Gâtinais Val de Loing;7639;18346;12376,2;16440;21570;27560;11120;12080;15200;17600;19620;23650;26080;29230;34920;2,9;3,500;0,245;72,1;63,8;3,0;5,3;29,6;8,4;5,7;2,4;2,3;1,0;-15,8
200026573;CC Haut-Jura Saint-Claude;8904;19734;13723,0;16020;21200;27630;11610;11940;14790;17210;19340;23450;26060;29770;36160;3,0;3,700;0,255;68,6;62,1;3,0;3,5;33,0;7,8;5,7;2,2;2,3;1,2;-15,1
200027027;CC Arc Sud Bretagne;12768;28445;19736,3;17360;21750;27430;10070;13410;16190;18340;20020;23760;26000;29200;34540;2,6;3,100;0,224;59,6;50,5;2,7;6,4;40,7;9,7;4,5;2,0;1,7;0,8;-14,5
200027076;CC Arnon Boischaut Cher;3712;7763;5519,5;16140;21060;25980;9840;12260;15090;17190;19180;22900;24900;27590;32320;2,6;3,200;0,225;60,9;53,9;2,5;4,5;38,7;8,3;5,7;1,9;2,7;1,1;-13,6
200027100;CC Méditerranée Porte des Maures;20958;44316;31467,0;16660;22410;29350;12690;12160;15300;17920;20220;24800;27560;31480;38600;3,2;4,100;0,275;58,9;49,2;3,3;6,4;40,6;13,8;4,2;1,4;2,0;0,8;-17,5
200027183;CU Perpignan Méditerranée Métropole;124470;260847;184666,8;13690;19290;25910;12220;10040;12560;14790;17050;21570;24280;27810;34050;3,4;4,400;0,290;60,4;49,7;3,7;7,0;35,5;10,1;9,6;2,4;4,8;2,4;-15,6
200027217;CC Sarlat-Périgord Noir;7867;15755;11437,9;15660;20820;26900;11240;11700;14550;16620;18770;22920;25380;28780;34820;3,0;3,700;0,257;58,3;48,5;3,6;6,2;39,6;11,4;5,8;1,5;3,0;1,3;-15,1
200027308;CC d'Auberive Vingeanne et Montsaugeonnais;3721;8125;5691,9;16970;21670;26910;9950;13080;15960;17970;19840;23380;25660;28580;34370;2,6;3,100;0,227;66,7;55,0;2,7;9,0;33,4;9,8;4,4;1,9;1,8;0,7;-14,3
200029734;CC des 4B Sud Charente;8719;19205;13408,2;15410;20270;26150;10740;11790;14390;16440;18270;22290;24550;28040;34790;3,0;3,700;0,261;65,7;50,7;2,6;12,4;31,9;10,2;6,3;2,0;3,0;1,3;-14,1
200029999;CC Rives de l'Ain - Pays du Cerdon;6079;14008;9534,4;17330;22070;27840;10520;13350;16180;18340;20210;24070;26300;29690;34950;2,6;3,200;0,227;74,9;66,5;2,9;5,5;27,0;7,9;5,1;2,4;1,8;0,9;-14,9
200030195;Métropole Nice Côte d'Azur;264466;549915;390398,0;15190;21640;29660;14470;10630;13820;16560;19130;24380;27650;32140;40660;3,8;5,100;0,316;71,0;60,8;3,2;7,0;29,4;12,2;5,9;1,6;2,9;1,4;-18,5
200030385;CA de Blois Agglopolys;46971;104429;72198,8;16210;21920;28440;12220;11650;14850;17550;19820;24200;26840;30340;36600;3,1;3,800;0,260;68,7;60,9;2,8;5,0;32,7;8,2;6,5;2,3;2,8;1,4;-16,1
200030435;CC d'Aire-sur-l'Adour;5854;12425;8815,7;16090;21050;26990;10890;12080;15020;17180;19200;23120;25550;28730;34190;2,8;3,800;0,266;60,0;49,3;2,6;8,1;36,9;12,4;5,7;1,7;2,8;1,2;-15,0
200030526;CC du Ried de Marckolsheim;7998;20154;13403,6;18600;23470;29270;10660;14290;17370;19640;21630;25500;27850;30970;36900;2,6;3,100;0,220;79,7;73,3;2,6;3,8;24,6;7,5;3,8;1,9;1,3;0,6;-15,6
200030633;CA du Caudrésis et du Catésis;26182;61908;41787,7;13620;18410;23830;10210;10280;12670;14590;16550;20350;22470;25350;30320;3,0;3,500;0,247;65,8;56,9;3,5;5,4;30,0;6,6;10,3;3,4;4,8;2,1;-12,7
200030658;CC du Trièves;4345;9736;6710,1;17100;22180;28510;11410;12820;15890;18230;20290;24420;26950;30290;36080;2,8;3,400;0,240;66,7;57,3;2,9;6,5;33,3;11,0;4,3;2,0;1,6;0,7;-15,3
200030674;CA Val de Garonne Agglomération;26789;57851;40638,9;14890;19760;25520;10630;11140;13760;15900;17870;21720;24130;27240;32840;2,9;3,700;0,256;62,3;53,3;3,1;5,9;35,1;9,9;6,9;2,2;3,2;1,5;-14,2
200032514;CC Berry-Loire-Vauvise;2623;5381;3850,6;15560;20190;25480;9920;11810;14450;16590;18500;22150;24240;27000;32040;2,7;3,500;0,251;56,9;48,8;2,6;5,5;39,1;11,6;5,9;1,9;3,0;1,0;-13,5
200033025;CA de Bar-le-Duc - Sud Meuse;15454;31775;22816,6;16330;21580;27380;11050;12190;15040;17530;19570;23560;25800;29130;35120;2,9;3,500;0,244;64,2;57,3;2,2;4,7;37,7;7,3;6,3;1,8;3,1;1,4;-15,5
200033090;CC Plaines et Monts de France;8756;24515;15635,4;21230;26370;32890;11660;16450;19920;22380;24470;28510;31160;34930;41640;2,5;3,100;0,224;89,8;83,6;2,5;3,7;18,4;7,5;3,2;2,0;0,9;0,3;-18,9
200033116;CC Cluses-Arve et Montagnes;18895;45628;30569,5;17040;22700;30130;13080;12540;15720;18260;20470;25230;28280;32590;41240;3,3;4,100;0,279;80,5;73,5;3,5;3,5;22,5;9,1;4,4;2,1;1,5;0,8;-16,5
200033173;CC de la Haute Vallée de Chevreuse;9873;24787;16528,5;24730;33280;43910;19180;18050;22830;26670;30030;36950;41310;47420;58810;3,3;4,200;0,284;82,7;76,7;2,1;3,9;28,0;13,8;1,7;0,9;0,5;0,3;-26,2
200033181;CA Chartres Métropole;59640;135746;93019,9;17380;23000;29580;12200;12570;15960;18650;20860;25240;27900;31610;38350;3,1;3,700;0,257;74,4;66,7;2,8;4,9;29,0;8,4;5,4;2,2;2,1;1,1;-17,2
200033298;CC des Coëvrons;11478;26240;17993,0;16190;20260;24790;8610;12310;15160;17160;18790;21850;23640;26220;30730;2,5;3,000;0,211;66,5;58,4;2,3;5,8;32,8;8,0;5,8;2,7;2,0;1,1;-13,1
200033579;CU d'Arras;47737;105364;73069,4;15840;21740;28770;12930;11480;14510;17180;19470;24170;26990;30850;37760;3,3;4,100;0,276;73,7;65,3;2,5;5,9;29,0;7,6;6,8;2,2;3,1;1,5;-17,1
200033827;CC de Fium'orbu Castellu;4852;10445;7339,0;14340;19710;26010;11670;10480;13140;15410;17590;22010;24440;27810;34440;3,3;4,300;0,285;63,1;51,2;2,9;9,0;34,7;10,3;7,1;2,0;3,6;1,5;-15,2
200033868;CC des Ballons des Hautes-Vosges;6853;14493;10289,5;15400;19660;24410;9010;11750;14350;16270;18040;21300;23180;25820;30710;2,6;3,100;0,223;61,5;54,1;3,2;4,2;37,9;7,4;6,0;2,0;2,7;1,3;-12,8
200034023;CC Tarn-Agout;12228;29410;19765,1;17710;23080;29360;11650;13280;16350;18840;20970;25290;27790;31260;37530;2,8;3,400;0,240;75,4;68,0;2,9;4,5;26,5;9,0;5,1;2,1;2,1;0,9;-16,0
200034031;CC des Monts d'Alban et du Villefranchois;2756;6048;4237,2;14650;19350;25120;10470;11150;13730;15650;17490;21320;23790;27000;31960;2,9;3,400;0,242;61,2;49,6;2,8;8,8;34,9;11,5;5,4;1,8;2,6;1,0;-13,0
200034049;CC Centre Tarn;4755;10821;7452,4;15410;20350;25450;10040;11680;14440;16560;18580;22020;24160;27210;31910;2,7;3,600;0,251;65,0;55,7;2,8;6,5;31,0;11,8;6,0;2,1;2,7;1,2;-13,8
200034056;CC du Lautrécois et du Pays d'Agout;5862;14177;9579,9;16420;21160;26480;10050;12430;15250;17420;19390;23040;25230;28210;33270;2,7;3,200;0,228;68,8;58,5;3,1;7,2;29,8;10,2;5,1;2,1;2,1;0,9;-13,9
200034064;CC du Cordais et du Causse (4 C);2150;4376;3163,0;13340;18590;25390;12050;9440;12420;14300;16370;21250;23800;27500;33450;3,5;4,500;0,296;48,2;35,5;3,7;9,0;46,4;12,8;6,1;1,6;3,3;1,2;-13,5
200034098;CC des Montagnes du Giffre;5391;12277;8446,9;19400;25080;33160;13760;14510;18100;20690;23070;27540;31030;35980;45480;3,1;4,000;0,271;78,2;66,6;3,1;8,5;24,7;13,0;2,3;1,3;0,7;0,3;-18,2
200034130;CC Gally Mauldre;8537;23370;15148,9;25550;35270;49440;23890;18220;23310;27590;31200;39550;45720;54350;70980;3,9;5,200;0,328;88,4;80,1;2,4;5,9;25,2;14,5;1,4;0,8;0,4;0,2;-29,5
200034197;CC de Montaigne Montravel et Gurson;5016;11156;7778,5;14760;19720;25090;10330;11130;13670;15840;17840;21470;23710;26870;32560;2,9;3,600;0,250;60,3;50,0;3,4;6,9;37,6;9,2;6,3;2,2;3,0;1,1;-13,4
200034205;CC de la Costa Verde;3884;7731;5613,2;13770;19270;25680;11900;9800;12760;14850;17260;21580;24180;27610;33950;3,5;4,400;0,284;57,4;46,2;2,6;8,6;39,4;9,6;8,0;1,5;4,8;1,7;-14,4
200034270;CC du Pays de Barr;10249;24086;16410,1;18560;24000;30750;12190;14020;17310;19760;21890;26350;29220;32820;39780;2,8;3,500;0,247;77,7;67,7;2,7;7,3;26,1;10,0;3,6;1,7;1,3;0,6;-17,4
200034379;CC Pays d'Uzès;13168;28388;20030,6;15160;20870;27930;12770;10900;13860;16370;18650;23290;26120;30040;37380;3,4;4,300;0,285;57,2;47,7;3,1;6,4;40,5;12,7;5,9;1,7;2,9;1,3;-16,3
200034411;CC du Piémont Cévenol;9442;21016;14603,6;14570;19990;26000;11430;10360;13430;15730;17930;22120;24520;27880;33400;3,2;3,900;0,265;63,2;52,3;3,9;7,0;34,0;9,9;6,9;2,1;3,3;1,5;-14,0
200034601;CC Causses Aigoual Cévennes;2556;4849;3588,2;12930;18050;23360;10420;9060;11800;13970;15790;19960;21920;25080;30350;3,4;4,000;0,263;49,5;37,5;3,8;8,2;44,6;10,0;8,3;1,7;4,6;2,0;-12,4
200034635;CC du Kochersberg;10526;26298;17572,7;21600;27600;36030;14430;16650;20290;22800;25130;30250;33860;38740;47570;2,9;3,600;0,258;80,3;72,2;1,8;6,3;26,6;11,3;2,1;1,2;0,6;0,3;-20,3
200034692;CA du Gard Rhodanien;31396;70949;48882,0;15330;21200;27730;12400;11070;14010;16690;19010;23510;26080;29630;35730;3,2;3,800;0,258;68,2;59,7;3,0;5,5;32,0;8,7;6,6;2,3;2,9;1,4;-15,5
200034700;CA Durance-Lubéron-Verdon Agglomération;27870;60123;42123,5;15530;21270;28450;12920;11310;14210;16730;19020;23830;26730;30420;37330;3,3;4,500;0,298;60,5;51,8;3,0;5,7;33,1;17,0;5,8;1,9;2,6;1,3;-16,4
200034718;CC de Vitry, Champagne et Der;10727;22963;16150,8;14750;19690;25420;10670;11150;13690;15780;17820;21670;24020;27100;33070;3,0;3,600;0,257;63,4;53,9;3,0;6,5;33,9;9,0;7,9;2,4;3,7;1,8;-14,2
200034726;CC Bastides de Lomagne;4810;10718;7440,6;16390;21790;27940;11550;12210;15190;17550;19630;23810;26410;29920;36360;3,0;3,600;0,250;68,3;59,0;2,5;6,8;30,9;10,6;5,2;1,8;2,4;1,0;-15,0
200034825;CA du Grand Guéret;13505;27058;19526,2;16140;21320;26920;10770;11760;14830;17310;19360;23200;25520;28550;33660;2,9;3,400;0,239;62,9;56,1;2,3;4,5;37,8;7,4;6,7;1,8;3,4;1,5;-14,8
200034833;CC des Bastides Dordogne-Périgord;8278;16998;12266,9;15300;20480;26560;11270;11330;14210;16380;18550;22560;25080;28340;33910;3,0;3,800;0,262;52,8;42,6;3,0;7,2;45,1;11,2;5,0;1,6;2,4;1,0;-14,1
200034874;CC Côtes de Meuse Woëvre;2495;5892;3994,3;16290;21120;26780;10490;12440;15130;17540;19490;23080;25280;28710;33510;2,7;3,300;0,233;69,3;57,9;2,3;9,1;30,3;9,5;5,1;2,3;1,9;0,9;-14,2
200034882;CC Pays du Mont-Blanc;21036;45221;31783,4;18460;24010;31230;12780;13710;17110;19670;21820;26430;29370;33630;42190;3,1;4,000;0,274;75,0;64,8;2,6;7,6;26,5;14,4;3,0;1,4;1,1;0,5;-18,9
200034957;CC du Frontonnais;10538;27026;17718,6;18870;24260;30930;12060;14280;17560;20020;22130;26610;29340;32880;39220;2,7;3,400;0,241;84,2;76,8;2,7;4,7;19,6;9,0;4,4;2,1;1,6;0,7;-17,2
200035087;CA Terre de Provence;25555;60419;40927,9;15860;21220;28080;12220;11730;14620;16990;19120;23590;26360;30150;37340;3,2;4,100;0,279;73,4;62,2;3,5;7,7;26,1;11,6;5,6;2,1;2,3;1,2;-16,7
200035103;CC de la Vallée de la Haute-Sarthe;3268;7355;5081,1;15880;20590;25830;9950;11960;14620;16920;18790;22400;24320;27430;32960;2,8;3,400;0,237;64,6;55,4;2,5;6,7;34,2;8,9;5,8;2,4;2,3;1,1;-13,5
200035111;CC des Sources de l'Orne;4906;10912;7541,4;15640;20130;25260;9620;12060;14670;16710;18460;21720;23940;26690;31640;2,6;3,100;0,221;65,6;56,8;2,4;6,4;32,4;8,1;6,9;2,5;3,1;1,3;-13,0
200035129;CC de Cèze Cévennes;9091;18119;13165,4;13220;18180;23830;10610;9540;12120;14210;16160;20130;22490;25670;30610;3,2;4,100;0,277;50,6;39,0;3,8;7,8;44,2;9,5;8,7;2,0;4,6;2,1;-13,0
200035137;CC Marche Occitane - Val d'Anglin;3264;6413;4711,0;14620;19040;24230;9610;11000;13700;15520;17360;20930;22930;25710;30570;2,8;3,500;0,247;49,8;38,4;2,7;8,7;46,7;9,8;6,0;1,6;3,3;1,1;-12,3
200035202;CC Charlieu-Belmont;10140;22897;15777,6;16730;21100;26410;9670;13150;15750;17680;19390;22890;25040;28000;33220;2,5;3,200;0,230;65,8;58,8;2,3;4,7;33,4;10,1;5,0;2,2;1,9;0,9;-14,3
200035319;CA Var Estérel Méditerranée (Cavem);57851;119579;85576,5;16190;22270;30050;13860;11480;14730;17500;19910;24890;28120;32440;40570;3,5;4,600;0,297;56,8;46,9;3,2;6,7;43,4;14,4;4,4;1,4;2,1;0,9;-19,0
200035327;CC Cazals-Salviac;2424;4915;3560,5;14790;19710;26040;11240;10410;13750;15730;17720;21940;24420;27940;33820;3,2;3,800;0,258;47,1;38,2;2,3;6,6;50,1;10,9;5,5;1,6;2,7;1,2;-13,6
200035442;CC du Sud-Artois;10647;25883;17337,1;15700;20370;25820;10110;12170;14690;16770;18650;22290;24390;27460;33290;2,7;3,300;0,239;72,4;61,7;2,7;8,0;27,1;8,4;6,4;2,7;2,6;1,1;-14,3
200035459;CA d'Agen;43723;93808;65742,4;15750;21250;27750;12000;11630;14470;17000;19160;23480;26160;29740;36120;3,1;3,900;0,264;69,0;61,0;3,0;5,0;30,8;9,1;6,9;2,2;3,1;1,6;-15,8
200035533;CC du Grand Saint-Émilionnais;5940;13535;9348,8;16700;21730;28750;12040;12580;15490;17710;19730;24150;27040;31080;40450;3,2;4,200;0,292;71,4;54,8;2,7;13,9;26,3;15,6;4,2;1,6;1,9;0,7;-17,5
200035541;CC des Landes d'Armagnac;4789;10354;7303,1;15840;20310;25570;9740;12010;14830;16790;18680;22140;24250;26980;32350;2,7;3,200;0,228;58,5;49,2;2,7;6,6;40,1;9,3;5,4;1,8;2,5;1,1;-13,3
200035632;CC Armagnac Adour;3083;6253;4532,8;14980;19950;25400;10420;10940;13860;16030;18040;21760;24200;27100;32590;3,0;3,600;0,246;55,2;44,1;2,5;8,6;41,1;10,5;6,5;1,7;3,5;1,3;-13,3
200035707;CC Piège Lauragais Malepère;6606;14986;10328,5;14850;19860;25570;10720;11080;13740;15890;17950;21860;24200;27160;32330;2,9;3,600;0,251;62,6;52,7;3,0;6,9;33,3;10,3;7,5;2,5;3,4;1,6;-13,7
200035715;CA Carcassonne Agglo;50393;109542;76522,0;14100;19610;25740;11640;10330;12960;15230;17470;21760;24260;27490;33420;3,2;4,000;0,270;62,2;52,7;3,2;6,3;34,6;8,6;9,2;2,5;4,6;2,1;-14,6
200035723;CC Ventoux Sud;3627;8120;5631,4;14650;19860;26220;11570;10560;13550;15770;17850;21850;24720;28330;33630;3,2;3,900;0,263;63,9;49,8;3,8;10,3;33,9;11,4;5,8;2,1;2,4;1,3;-15,0
200035731;CA Roannais Agglomération;46799;98927;69818,1;15880;20820;26450;10560;11760;14680;16990;18970;22700;25030;28220;34100;2,9;3,600;0,254;62,6;55,8;2,6;4,2;35,6;10,1;6,5;2,2;2,8;1,5;-14,8
200035756;CC Astarac Arros en Gascogne;3177;7068;4959,2;15580;20430;26280;10700;11860;14590;16610;18710;22450;24890;28080;34640;2,9;4,000;0,277;57,3;45,5;2,3;9,5;39,3;13,1;4,7;1,6;2,3;0,8;-14,4
200035764;CC de la Beauce Loirétaine;6248;15589;10307,1;18500;22960;28350;9850;14550;17400;19480;21190;24750;27040;30060;35310;2,4;2,900;0,211;76,0;69,5;2,3;4,2;25,6;9,4;4,3;2,4;1,3;0,6;-15,3
200035772;CC du Pays du Saintois;5896;14197;9554,8;18210;22860;28450;10240;14120;17110;19110;20950;24720;27060;30100;36210;2,6;3,100;0,222;75,9;67,7;2,1;6,1;26,7;7,9;4,4;2,1;1,6;0,7;-14,9
