CODGEO;LIBGEO;NBMEN16;NBPERS16;NBUC16;Q116;Q216;Q316;Q3_Q1;D116;D216;D316;D416;D616;D716;D816;D916;RD;S80S2016;GI16;PACT16;PTSA16;PCHO16;PBEN16;PPEN16;PPAT16;PPSOC16;PPFAM16;PPMINI16;PPLOGT16;PIMPOT16
01001;L'Abergement-Clémenciat;313;796;528,7;;22679;;;;;;;;;;;;;;;;;;;;;;;;
01002;L'Abergement-de-Varey;101;248;164,5;;24382;;;;;;;;;;;;;;;;;;;;;;;;
01004;Ambérieu-en-Bugey;6363;14228;9760,8;14186;19721;26048;11862;10457;13180;15460;17661;21912;24608;28055;33881;3,2;3,920;0,266;73,0;66,0;3,3;3,7;27,0;8,8;6,9;2,8;2,1;2,0;-15,7
01005;Ambérieux-en-Dombes;633;1663;1084,6;;23378;;;;;;;;;;;;;;;;;;;;;;;;
01007;Ambronay;1087;2684;1782,6;17793;22146;27687;9893;13947;16659;18850;20533;24098;26320;29957;34915;2,5;2,970;0,213;75,5;70,5;2,5;2,6;27,2;8,1;4,2;2,4;1,0;0,8;-15,0
01008;Ambutrix;297;736;490,6;;24894;;;;;;;;;;;;;;;;;;;;;;;;
01009;Andert-et-Condon;141;331;227,1;;23088;;;;;;;;;;;;;;;;;;;;;;;;
01010;Anglefort;441;1062;706,7;;22881;;;;;;;;;;;;;;;;;;;;;;;;
01011;Apremont;143;365;239,6;;23246;;;;;;;;;;;;;;;;;;;;;;;;
01012;Aranc;149;329;226,7;;21178;;;;;;;;;;;;;;;;;;;;;;;;
01013;Arandas;65;143;99,6;;18244;;;;;;;;;;;;;;;;;;;;;;;;
01014;Arbent;1314;3447;2261,7;15597;20158;26639;11042;11999;14613;16482;18189;22761;25099;28882;35546;3,0;4,176;0,298;71,1;65,5;3,5;2,1;29,0;13,2;4,7;2,3;1,4;1,1;-18,0
01015;Arboys en Bugey;289;668;458,6;;22357;;;;;;;;;;;;;;;;;;;;;;;;
01016;Arbigny;176;469;301,8;;20406;;;;;;;;;;;;;;;;;;;;;;;;
01017;Argis;198;431;298,7;;18831;;;;;;;;;;;;;;;;;;;;;;;;
01021;Ars-sur-Formans;496;1290;843,9;;23153;;;;;;;;;;;;;;;;;;;;;;;;
01022;Artemare;562;1196;844,7;;19845;;;;;;;;;;;;;;;;;;;;;;;;
01024;Attignat;1263;3254;2133,0;17852;21977;26985;9133;14182;16659;18882;20340;23631;25897;28611;34394;2,4;2,839;0,208;79,5;72,7;2,3;4,5;25,1;7,1;3,9;2,5;0,7;0,7;-15,6
01025;Bâgé-la-Ville;1192;3243;2088,4;17559;22251;27283;9724;13945;16593;18641;20610;23554;25684;28717;34085;2,4;2,975;0,216;79,5;72,9;2,4;4,2;22,9;8,8;3,9;2,7;0,7;0,5;-15,1
01026;Bâgé-le-Châtel;398;885;609,5;;20722;;;;;;;;;;;;;;;;;;;;;;;;
01027;Balan;647;1812;1144,2;;23697;;;;;;;;;;;;;;;;;;;;;;;;
01028;Baneins;225;600;389,1;;22509;;;;;;;;;;;;;;;;;;;;;;;;
01029;Beaupont;256;614;412,2;;19568;;;;;;;;;;;;;;;;;;;;;;;;
01030;Beauregard;363;885;588,4;;21003;;;;;;;;;;;;;;;;;;;;;;;;
01031;Bellignat;1559;3555;2423,5;13753;18916;25055;11302;10217;12646;14847;16992;20935;23392;26961;34473;3,4;4,093;0,280;67,6;62,3;3,3;2,0;29,8;9,8;7,6;3,1;2,3;2,2;-14,8
01032;Béligneux;1167;3261;2052,5;15898;20826;26638;10741;13348;15145;17069;18569;22653;25069;28371;34041;2,6;3,117;0,231;81,3;75,6;3,3;2,4;21,4;6,5;5,5;3,6;0,9;1,0;-14,7
01033;Bellegarde-sur-Valserine;4721;10781;7343,4;13746;19687;28609;14863;10085;12565;14783;17038;22637;25992;31448;41376;4,1;5,206;0,325;75,7;69,1;4,4;2,2;26,1;5,7;5,6;2,1;1,9;1,6;-13,1
01034;Belley;4003;8758;6068,1;13752;18818;24891;11139;10366;12789;14758;16750;20757;23453;26800;32881;3,2;3,851;0,267;65,5;57,9;3,3;4,3;32,4;9,7;7,4;2,7;2,7;2,0;-15,0
01035;Belleydoux;143;319;221,3;;22078;;;;;;;;;;;;;;;;;;;;;;;;
01036;Belmont-Luthézieu;256;579;398,0;;21155;;;;;;;;;;;;;;;;;;;;;;;;
01037;Bénonces;116;272;182,7;;20663;;;;;;;;;;;;;;;;;;;;;;;;
01038;Bény;308;770;512,3;;21909;;;;;;;;;;;;;;;;;;;;;;;;
01039;Béon;199;477;321,2;;20663;;;;;;;;;;;;;;;;;;;;;;;;
01040;Béréziat;181;487;314,1;;20760;;;;;;;;;;;;;;;;;;;;;;;;
01041;Bettant;326;795;532,7;;22408;;;;;;;;;;;;;;;;;;;;;;;;
01042;Bey;113;295;194,2;;24139;;;;;;;;;;;;;;;;;;;;;;;;
01043;Beynost;1774;4673;3062,1;20069;26233;34787;14718;15268;18814;21358;23873;29127;32571;37652;45708;3,0;3,578;0,253;78,7;70,7;2,5;5,5;25,9;12,0;2,7;1,7;0,5;0,5;-19,3
01044;Billiat;224;555;366,6;;25120;;;;;;;;;;;;;;;;;;;;;;;;
01045;Birieux;99;298;184,1;;24398;;;;;;;;;;;;;;;;;;;;;;;;
01046;Biziat;331;874;564,2;;21491;;;;;;;;;;;;;;;;;;;;;;;;
01047;Blyes;373;1034;662,5;;25809;;;;;;;;;;;;;;;;;;;;;;;;
01049;La Boisse;1177;3153;2049,5;19110;24686;31546;12436;14860;17640;20150;22237;26696;29956;33306;39262;2,6;3,114;0,225;80,8;74,6;2,5;3,7;23,6;9,6;3,0;2,0;0,6;0,4;-17,0
01050;Boissey;126;339;215,7;;19862;;;;;;;;;;;;;;;;;;;;;;;;
01052;Bouligneux;130;314;213,7;;25697;;;;;;;;;;;;;;;;;;;;;;;;
01053;Bourg-en-Bresse;18601;38015;27052,5;13168;18249;25017;11849;9790;12186;14187;16163;20673;23411;27005;33774;3,4;4,332;0,290;64,6;57,5;3,4;3,7;33,4;9,5;8,2;2,6;3,0;2,5;-15,7
01054;Bourg-Saint-Christophe;510;1401;892,5;;25382;;;;;;;;;;;;;;;;;;;;;;;;
01056;Boyeux-Saint-Jérôme;144;348;231,8;;20805;;;;;;;;;;;;;;;;;;;;;;;;
01057;Boz;199;502;331,6;;20778;;;;;;;;;;;;;;;;;;;;;;;;
01058;Brégnier-Cordon;337;827;550,6;;20812;;;;;;;;;;;;;;;;;;;;;;;;
01059;Brénaz;43;111;73,4;;20726;;;;;;;;;;;;;;;;;;;;;;;;
01060;Brénod;224;497;346,6;;23066;;;;;;;;;;;;;;;;;;;;;;;;
01061;Brens;435;1196;771,5;;22616;;;;;;;;;;;;;;;;;;;;;;;;
01062;Bressolles;338;917;588,7;;25953;;;;;;;;;;;;;;;;;;;;;;;;
01063;Brion;211;495;338,1;;24311;;;;;;;;;;;;;;;;;;;;;;;;
01064;Briord;412;1010;672,5;;21123;;;;;;;;;;;;;;;;;;;;;;;;
01065;Buellas;720;1832;1212,5;;24043;;;;;;;;;;;;;;;;;;;;;;;;
01067;Ceignes;101;250;166,7;;22146;;;;;;;;;;;;;;;;;;;;;;;;
01068;Cerdon;300;695;472,1;;19880;;;;;;;;;;;;;;;;;;;;;;;;
01069;Certines;606;1501;1002,3;;22985;;;;;;;;;;;;;;;;;;;;;;;;
01071;Cessy;1681;4238;2778,7;23438;39101;58174;34736;14399;20948;26247;31439;47186;53660;62565;79858;5,5;7,014;0,357;95,9;90,0;3,2;2,7;14,5;6,4;0,9;0,4;0,3;0,2;-17,7
01072;Ceyzériat;1277;3040;2041,2;17867;22806;29727;11860;14315;16898;18860;20837;24793;27661;32250;39253;2,7;3,410;0,250;76,1;67,6;2,3;6,2;27,8;10,1;3,8;2,1;1,0;0,7;-17,8
01073;Ceyzérieu;444;1033;707,0;;22682;;;;;;;;;;;;;;;;;;;;;;;;
01074;Chalamont;976;2338;1562,9;16459;21290;27259;10800;12345;15369;17530;19426;23342;25715;29139;33461;2,7;3,340;0,239;78,7;71,4;3,0;4,2;22,8;9,2;4,5;2,5;1,1;1,0;-15,2
01075;Chaleins;495;1370;877,7;;23195;;;;;;;;;;;;;;;;;;;;;;;;
01076;Chaley;76;146;108,4;;20439;;;;;;;;;;;;;;;;;;;;;;;;
01077;Challes-la-Montagne;91;190;133,1;;21320;;;;;;;;;;;;;;;;;;;;;;;;
01078;Challex;504;1237;821,4;;42085;;;;;;;;;;;;;;;;;;;;;;;;
01079;Champagne-en-Valromey;311;709;481,2;;20290;;;;;;;;;;;;;;;;;;;;;;;;
01080;Champdor-Corcelles;282;665;449,1;;21599;;;;;;;;;;;;;;;;;;;;;;;;
01081;Champfromier;299;690;471,3;;22962;;;;;;;;;;;;;;;;;;;;;;;;
01082;Chanay;219;540;356,3;;23821;;;;;;;;;;;;;;;;;;;;;;;;
01083;Chaneins;343;930;601,3;;22744;;;;;;;;;;;;;;;;;;;;;;;;
01084;Chanoz-Châtenay;314;848;544,0;;20934;;;;;;;;;;;;;;;;;;;;;;;;
01085;La Chapelle-du-Châtelard;145;393;253,3;;21769;;;;;;;;;;;;;;;;;;;;;;;;
01087;Charix;116;285;190,5;;24141;;;;;;;;;;;;;;;;;;;;;;;;
01088;Charnoz-sur-Ain;353;942;612,7;;25693;;;;;;;;;;;;;;;;;;;;;;;;
01089;Château-Gaillard;822;2222;1422,0;17131;21886;27314;10183;12947;16091;17975;20029;23853;26179;28755;33313;2,6;3,065;0,219;81,0;74,5;2,9;3,7;21,1;7,5;4,6;3,0;0,7;0,9;-14,2
01090;Châtenay;144;348;231,8;;22320;;;;;;;;;;;;;;;;;;;;;;;;
01091;Châtillon-en-Michaille;1329;3460;2258,4;18602;25501;37478;18876;13420;17093;19873;22504;29454;34454;41378;51529;3,8;4,713;0,303;83,5;76,2;4,1;3,2;19,7;9,7;2,6;1,5;0,6;0,5;-15,5
01092;Châtillon-la-Palud;627;1634;1071,2;;23277;;;;;;;;;;;;;;;;;;;;;;;;
01093;Châtillon-sur-Chalaronne;2153;4628;3252,6;16331;20849;27063;10731;12731;15298;17356;19145;22908;25575;28909;35026;2,8;3,422;0,246;66,9;59,8;2,7;4,5;33,1;10,5;5,0;2,1;1,5;1,4;-15,5
01094;Chavannes-sur-Reyssouze;312;752;507,6;;20651;;;;;;;;;;;;;;;;;;;;;;;;
01095;Nivigne et Suran;331;786;531,6;;20242;;;;;;;;;;;;;;;;;;;;;;;;
01096;Chaveyriat;381;1012;659,5;;21556;;;;;;;;;;;;;;;;;;;;;;;;
01097;Chavornay;104;214;153,8;;21674;;;;;;;;;;;;;;;;;;;;;;;;
01098;Chazey-Bons;444;1115;739,0;;20510;;;;;;;;;;;;;;;;;;;;;;;;
01099;Chazey-sur-Ain;632;1558;1040,6;;24182;;;;;;;;;;;;;;;;;;;;;;;;
01100;Cheignieu-la-Balme;72;142;104,2;;20033;;;;;;;;;;;;;;;;;;;;;;;;
01101;Chevillard;67;162;109,5;;25300;;;;;;;;;;;;;;;;;;;;;;;;
01102;Chevroux;361;939;610,3;;21651;;;;;;;;;;;;;;;;;;;;;;;;
01103;Chevry;590;1462;962,6;;39236;;;;;;;;;;;;;;;;;;;;;;;;
01104;Chézery-Forens;187;437;296,0;;24775;;;;;;;;;;;;;;;;;;;;;;;;
01105;Civrieux;624;1717;1103,3;;25783;;;;;;;;;;;;;;;;;;;;;;;;
01106;Cize;70;160;109,4;;21393;;;;;;;;;;;;;;;;;;;;;;;;
01107;Cleyzieu;61;127;90,0;;21660;;;;;;;;;;;;;;;;;;;;;;;;
01108;Coligny;516;1104;774,8;;20576;;;;;;;;;;;;;;;;;;;;;;;;
01109;Collonges;737;1915;1237,5;;31876;;;;;;;;;;;;;;;;;;;;;;;;
01110;Colomieu;70;155;108,3;;20113;;;;;;;;;;;;;;;;;;;;;;;;
01111;Conand;51;123;80,8;;19724;;;;;;;;;;;;;;;;;;;;;;;;
01112;Condamine;162;432;277,2;;21874;;;;;;;;;;;;;;;;;;;;;;;;
01113;Condeissiat;336;826;547,8;;19951;;;;;;;;;;;;;;;;;;;;;;;;
01114;Confort;213;541;352,3;;27678;;;;;;;;;;;;;;;;;;;;;;;;
01115;Confrançon;543;1340;889,8;;20859;;;;;;;;;;;;;;;;;;;;;;;;
01116;Contrevoz;211;501;337,5;;21717;;;;;;;;;;;;;;;;;;;;;;;;
01117;Conzieu;56;154;95,8;;18355;;;;;;;;;;;;;;;;;;;;;;;;
01118;Corbonod;438;1048;702,4;;24204;;;;;;;;;;;;;;;;;;;;;;;;
01121;Corlier;41;106;70,3;;19896;;;;;;;;;;;;;;;;;;;;;;;;
01122;Cormaranche-en-Bugey;324;783;529,1;;22800;;;;;;;;;;;;;;;;;;;;;;;;
01123;Cormoranche-sur-Saône;432;1158;750,2;;23006;;;;;;;;;;;;;;;;;;;;;;;;
01124;Cormoz;293;660;455,3;;20592;;;;;;;;;;;;;;;;;;;;;;;;
01125;Corveissiat;258;621;416,7;;21892;;;;;;;;;;;;;;;;;;;;;;;;
01127;Courmangoux;214;484;332,9;;23060;;;;;;;;;;;;;;;;;;;;;;;;
01128;Courtes;123;297;198,8;;19992;;;;;;;;;;;;;;;;;;;;;;;;
01129;Crans;111;277;184,3;;21660;;;;;;;;;;;;;;;;;;;;;;;;
01130;Cras-sur-Reyssouze;556;1464;947,7;;22408;;;;;;;;;;;;;;;;;;;;;;;;
01133;Cressin-Rochefort;170;442;291,9;;22578;;;;;;;;;;;;;;;;;;;;;;;;
01134;Crottet;698;1795;1187,7;;22457;;;;;;;;;;;;;;;;;;;;;;;;
01135;Crozet;670;1836;1168,9;;38348;;;;;;;;;;;;;;;;;;;;;;;;
01136;Cruzilles-lès-Mépillat;330;901;582,9;;22133;;;;;;;;;;;;;;;;;;;;;;;;
01138;Culoz;1244;2810;1928,6;14418;19460;24951;10533;11171;13253;15518;17515;21179;23405;26786;31675;2,8;3,369;0,241;67,0;60,8;3,8;2,4;32,4;7,6;5,9;2,7;1,7;1,5;-12,9
01139;Curciat-Dongalon;196;445;303,4;;18522;;;;;;;;;;;;;;;;;;;;;;;;
01140;Curtafond;295;756;499,8;;22357;;;;;;;;;;;;;;;;;;;;;;;;
01141;Cuzieu;178;441;295,7;;23300;;;;;;;;;;;;;;;;;;;;;;;;
01142;Dagneux;1800;4827;3116,0;17732;22913;29109;11377;14015;16627;18905;20806;25163;27765;31037;36398;2,6;3,082;0,222;80,8;74,8;3,2;2,8;21,7;8,8;4,4;2,6;0,9;0,9;-15,7
01143;Divonne-les-Bains;3665;8622;5795,1;23837;43325;69670;45833;13074;20447;27688;34566;52089;62767;78229;105716;8,1;10,588;0,422;95,3;89,2;3,0;3,0;16,4;8,9;0,7;0,2;0,3;0,2;-21,3
01144;Dommartin;352;909;593,7;;20973;;;;;;;;;;;;;;;;;;;;;;;;
01145;Dompierre-sur-Veyle;484;1169;788,3;;20832;;;;;;;;;;;;;;;;;;;;;;;;
01146;Dompierre-sur-Chalaronne;158;446;282,1;;22263;;;;;;;;;;;;;;;;;;;;;;;;
01147;Domsure;194;478;319,5;;19996;;;;;;;;;;;;;;;;;;;;;;;;
01148;Dortan;775;1857;1260,0;;21718;;;;;;;;;;;;;;;;;;;;;;;;
01149;Douvres;434;1092;726,0;;24938;;;;;;;;;;;;;;;;;;;;;;;;
01150;Drom;90;216;144,8;;21995;;;;;;;;;;;;;;;;;;;;;;;;
01151;Druillat;481;1151;777,1;;22102;;;;;;;;;;;;;;;;;;;;;;;;
01152;Échallon;296;754;497,8;;25156;;;;;;;;;;;;;;;;;;;;;;;;
01153;Échenevex;664;1860;1176,3;;47218;;;;;;;;;;;;;;;;;;;;;;;;
01154;Étrez;302;824;526,7;;20825;;;;;;;;;;;;;;;;;;;;;;;;
01155;Évosges;63;146;99,7;;21079;;;;;;;;;;;;;;;;;;;;;;;;
01156;Faramans;288;791;505,5;;23749;;;;;;;;;;;;;;;;;;;;;;;;
01157;Fareins;867;2265;1488,7;19667;24723;31511;11844;15236;18403;20928;22687;27019;29794;34126;42114;2,8;3,288;0,238;74,6;68,4;2,9;3,2;26,6;14,6;2,7;1,8;0,5;0,4;-18,5
01158;Farges;334;873;566,5;;34415;;;;;;;;;;;;;;;;;;;;;;;;
01159;Feillens;1432;3442;2324,6;16860;21822;27213;10353;13701;15728;17947;19757;23454;25755;29214;35837;2,6;3,120;0,229;75,8;67,9;2,2;5,7;25,8;10,6;3,6;2,1;0,8;0,7;-15,8
01160;Ferney-Voltaire;3121;6647;4619,8;13679;26579;48281;34602;7312;11612;15707;20706;33725;43358;54875;70677;9,7;12,536;0,432;82,3;77,4;3,3;1,5;23,1;9,5;2,4;0,8;0,8;0,7;-17,3
01163;Foissiat;826;2033;1361,5;17209;21330;26107;8898;13154;15823;17903;19530;22702;25013;27773;33485;2,5;2,882;0,206;73,1;65,2;2,5;5,5;27,7;9,2;4,0;2,4;0,9;0,8;-14,0
01165;Francheleins;565;1613;1014,5;;23034;;;;;;;;;;;;;;;;;;;;;;;;
01166;Frans;891;2418;1568,7;19470;24400;30562;11092;15447;18521;20555;22564;26659;28953;32171;37312;2,4;3,028;0,220;80,2;72,6;2,5;5,1;23,7;10,0;2,9;1,8;0,5;0,5;-16,8
01167;Garnerans;263;689;455,7;;22642;;;;;;;;;;;;;;;;;;;;;;;;
01169;Genouilleux;231;644;412,8;;23167;;;;;;;;;;;;;;;;;;;;;;;;
01170;Béard-Géovreissiat;373;1087;684,4;;21122;;;;;;;;;;;;;;;;;;;;;;;;
01171;Géovreisset;321;932;597,8;;22391;;;;;;;;;;;;;;;;;;;;;;;;
01173;Gex;4894;11276;7623,3;18793;32304;49223;30430;11719;16531;21275;26547;38312;45641;54381;68949;5,9;7,354;0,361;99,4;93,7;3,4;2,3;11,0;5,6;2,0;0,8;0,6;0,6;-18,0
01174;Giron;69;157;107,6;;21643;;;;;;;;;;;;;;;;;;;;;;;;
01175;Gorrevod;337;838;556,8;;20351;;;;;;;;;;;;;;;;;;;;;;;;
01177;Grand-Corent;82;176;123,2;;23121;;;;;;;;;;;;;;;;;;;;;;;;
01179;Grièges;812;1958;1320,3;;22505;;;;;;;;;;;;;;;;;;;;;;;;
01180;Grilly;260;648;430,5;;45127;;;;;;;;;;;;;;;;;;;;;;;;
01181;Groissiat;429;1210;776,1;;22552;;;;;;;;;;;;;;;;;;;;;;;;
01183;Guéreins;553;1462;946,2;;23560;;;;;;;;;;;;;;;;;;;;;;;;
01184;Hautecourt-Romanèche;349;806;549,6;;20963;;;;;;;;;;;;;;;;;;;;;;;;
01185;Hauteville-Lompnes;1499;2931;2136,4;16207;20651;26855;10648;12384;15117;17303;18928;22896;25332;29013;34978;2,8;3,392;0,239;63,9;56,1;3,0;4,8;35,8;9,7;5,4;1,6;2,2;1,6;-14,8
01187;Haut Valromey;311;680;475,7;;20419;;;;;;;;;;;;;;;;;;;;;;;;
01188;Illiat;237;671;425,3;;22645;;;;;;;;;;;;;;;;;;;;;;;;
01189;Injoux-Génissiat;431;1052;702,4;;26495;;;;;;;;;;;;;;;;;;;;;;;;
01191;Izenave;72;164;113,6;;21624;;;;;;;;;;;;;;;;;;;;;;;;
01192;Izernore;896;2243;1487,1;17041;21532;26716;9675;13231;15703;18116;19789;23105;25558;28033;32784;2,5;3,113;0,224;80,5;73,2;3,5;3,8;21,2;8,6;4,4;2,3;0,9;1,1;-14,7
01193;Izieu;95;199;142,3;;21748;;;;;;;;;;;;;;;;;;;;;;;;
01194;Jassans-Riottier;2554;6173;4157,1;16339;21517;27538;11198;12320;15276;17548;19763;23370;26075;29397;34857;2,8;3,307;0,233;74,1;67,2;3,3;3,5;28,9;7,5;4,8;2,3;1,2;1,3;-15,3
01195;Jasseron;657;1670;1100,5;;23180;;;;;;;;;;;;;;;;;;;;;;;;
01196;Jayat;434;1147;739,0;;21125;;;;;;;;;;;;;;;;;;;;;;;;
01197;Journans;154;353;242,1;;25521;;;;;;;;;;;;;;;;;;;;;;;;
01198;Joyeux;97;245;162,6;;21657;;;;;;;;;;;;;;;;;;;;;;;;
01199;Jujurieux;885;2030;1386,2;15981;20566;26929;10948;12607;15197;16553;18581;22825;25514;29061;33643;2,7;3,172;0,232;75,4;68,7;3,0;3,7;26,5;7,6;4,8;2,6;1,0;1,1;-14,3
01200;Labalme;74;190;124,4;;20601;;;;;;;;;;;;;;;;;;;;;;;;
01202;Lagnieu;3095;7123;4858,4;16494;21627;27541;11047;12624;15467;17625;19476;23483;25956;29510;35432;2,8;3,307;0,235;73,6;66,3;3,2;4,0;28,6;8,2;4,8;2,3;1,3;1,2;-15,2
01203;Laiz;480;1237;817,5;;21999;;;;;;;;;;;;;;;;;;;;;;;;
01204;Le Poizat-Lalleyriat;265;648;431,7;;23249;;;;;;;;;;;;;;;;;;;;;;;;
01205;Lancrans;422;1014;679,9;;24194;;;;;;;;;;;;;;;;;;;;;;;;
01206;Lantenay;118;293;195,7;;23923;;;;;;;;;;;;;;;;;;;;;;;;
01207;Lapeyrouse;112;321;205,1;;24648;;;;;;;;;;;;;;;;;;;;;;;;
01208;Lavours;65;133;95,0;;20849;;;;;;;;;;;;;;;;;;;;;;;;
01209;Léaz;251;669;427,5;;28475;;;;;;;;;;;;;;;;;;;;;;;;
01210;Lélex;88;177;128,1;;22281;;;;;;;;;;;;;;;;;;;;;;;;
01211;Lent;600;1423;959,3;;22233;;;;;;;;;;;;;;;;;;;;;;;;
01212;Lescheroux;285;693;461,8;;19567;;;;;;;;;;;;;;;;;;;;;;;;
01213;Leyment;495;1360;869,2;;22005;;;;;;;;;;;;;;;;;;;;;;;;
01214;Leyssard;70;144;104,1;;22479;;;;;;;;;;;;;;;;;;;;;;;;
01216;Lhuis;353;824;559,7;;20982;;;;;;;;;;;;;;;;;;;;;;;;
01219;Lompnas;73;166;113,7;;15455;;;;;;;;;;;;;;;;;;;;;;;;
01221;Lompnieu;55;107;78,4;;21237;;;;;;;;;;;;;;;;;;;;;;;;
01224;Loyettes;1209;3194;2052,4;16424;21234;26332;9908;12769;15351;17606;19566;22787;24915;27748;32647;2,6;3,041;0,218;79,8;74,1;3,1;2,7;22,1;7,6;4,9;3,2;0,9;0,8;-14,4
01225;Lurcy;156;409;271,1;;24847;;;;;;;;;;;;;;;;;;;;;;;;
01227;Magnieu;194;485;321,6;;21650;;;;;;;;;;;;;;;;;;;;;;;;
01228;Maillat;256;628;423,8;;22989;;;;;;;;;;;;;;;;;;;;;;;;
01229;Malafretaz;494;1182;794,0;;21420;;;;;;;;;;;;;;;;;;;;;;;;
01230;Mantenay-Montlin;134;314;213,4;;19247;;;;;;;;;;;;;;;;;;;;;;;;
01231;Manziat;814;2059;1366,2;17920;22720;27677;9757;14791;16644;18975;20741;24423;26539;29092;34472;2,3;2,994;0,224;73,3;65,1;1,5;6,6;26,8;13,2;3,1;2,2;0,4;0,5;-16,4
01232;Marboz;921;2171;1476,5;17188;21587;27440;10252;13320;15918;18075;19947;23867;26152;29327;34161;2,6;3,249;0,234;69,5;61,1;2,2;6,1;32,5;9,4;3,9;2,0;1,0;0,8;-15,3
01233;Marchamp;58;126;86,8;;22062;;;;;;;;;;;;;;;;;;;;;;;;
01234;Marignieu;69;154;109,5;;23407;;;;;;;;;;;;;;;;;;;;;;;;
01235;Marlieux;417;1050;687,0;;20960;;;;;;;;;;;;;;;;;;;;;;;;
01236;Marsonnas;399;978;650,5;;21475;;;;;;;;;;;;;;;;;;;;;;;;
01237;Martignat;616;1699;1096,5;;20498;;;;;;;;;;;;;;;;;;;;;;;;
01238;Massieux;964;2642;1708,4;20201;25813;32853;12652;15640;18908;21283;23544;28263;30920;34244;40792;2,6;3,042;0,220;80,1;73,2;3,0;4,0;25,0;9,4;2,5;1,7;0,4;0,4;-17,0
01239;Massignieu-de-Rives;256;627;419,1;;22740;;;;;;;;;;;;;;;;;;;;;;;;
01240;Matafelon-Granges;276;667;448,6;;22167;;;;;;;;;;;;;;;;;;;;;;;;
01241;Meillonnas;545;1279;867,8;;23621;;;;;;;;;;;;;;;;;;;;;;;;
01242;Mérignat;49;108;75,3;;18666;;;;;;;;;;;;;;;;;;;;;;;;
01243;Messimy-sur-Saône;477;1267;826,2;;24393;;;;;;;;;;;;;;;;;;;;;;;;
01244;Meximieux;3182;7610;5107,0;16503;22335;29451;12948;12166;15097;17853;20076;24622;27639;31365;38046;3,1;3,555;0,246;80,8;75,1;2,9;2,9;22,7;6,8;5,2;2,5;1,4;1,3;-15,5
01245;Bohas-Meyriat-Rignat;387;932;622,8;;22882;;;;;;;;;;;;;;;;;;;;;;;;
01246;Mézériat;871;2139;1423,1;16088;21530;26651;10563;12316;14714;17394;19600;23383;25321;28019;32658;2,7;3,256;0,228;70,1;62,7;2,8;4,6;30,5;8,6;5,1;2,8;1,2;1,2;-14,3
01247;Mijoux;135;321;216,7;;27065;;;;;;;;;;;;;;;;;;;;;;;;
01248;Mionnay;806;2269;1466,8;20551;26487;32978;12427;15897;19610;21459;24235;28780;31432;35048;42467;2,7;3,066;0,223;87,3;79,8;2,6;4,9;19,7;8,2;2,3;1,5;0,4;0,4;-17,5
01249;Miribel;3782;9177;6136,3;17737;24033;31355;13618;13325;16522;19126;21456;26481;29446;33518;40007;3,0;3,568;0,249;78,8;72,3;2,7;3,8;23,8;10,7;3,8;2,0;1,0;0,9;-17,1
01250;Misérieux;658;1856;1186,7;;24855;;;;;;;;;;;;;;;;;;;;;;;;
01252;Mogneneins;302;797;517,3;;23380;;;;;;;;;;;;;;;;;;;;;;;;
01254;Montagnat;778;2058;1344,3;20385;25419;31799;11414;15693;19192;21253;23206;27657;30309;34586;43865;2,8;3,438;0,251;79,4;72,2;1,9;5,3;26,2;11,4;2,4;1,7;0,3;0,4;-19,4
01255;Montagnieu;249;583;391,4;;20675;;;;;;;;;;;;;;;;;;;;;;;;
01257;Montanges;133;335;222,0;;25521;;;;;;;;;;;;;;;;;;;;;;;;
01258;Montceaux;445;1235;795,8;;24067;;;;;;;;;;;;;;;;;;;;;;;;
01259;Montcet;247;692;442,7;;22743;;;;;;;;;;;;;;;;;;;;;;;;
01260;Le Montellier;106;284;183,1;;24781;;;;;;;;;;;;;;;;;;;;;;;;
01261;Monthieux;240;672;432,5;;24480;;;;;;;;;;;;;;;;;;;;;;;;
01262;Montluel;2836;6939;4614,1;15473;21097;28148;12674;11654;14336;16620;18958;23677;26418;30058;36074;3,1;3,652;0,254;78,6;71,9;3,3;3,4;23,1;8,3;5,6;2,7;1,5;1,4;-15,6
01263;Montmerle-sur-Saône;1546;3852;2559,6;18201;23398;29652;11451;14096;17059;19121;21235;25564;28003;31861;38888;2,8;3,333;0,241;74,4;67,7;2,5;4,2;27,9;11,3;3,5;2,1;0,7;0,7;-17,1
01264;Montracol;402;1045;684,8;;21969;;;;;;;;;;;;;;;;;;;;;;;;
01265;Montréal-la-Cluse;1459;3463;2337,5;14159;18804;24836;10676;11197;13060;14985;16729;21148;23424;26972;31711;2,8;3,516;0,251;74,3;67,7;4,0;2,5;25,7;7,6;6,4;2,8;1,9;1,8;-14,0
01266;Montrevel-en-Bresse;1077;2298;1626,0;16777;20813;25362;8585;12922;15653;17646;19156;22608;24353;26931;32121;2,5;2,871;0,205;63,0;57,5;2,1;3,4;37,0;9,6;4,5;2,0;1,3;1,2;-14,1
01267;Nurieux-Volognat;400;1027;680,2;;21759;;;;;;;;;;;;;;;;;;;;;;;;
01268;Murs-et-Gélignieux;102;250;167,7;;21734;;;;;;;;;;;;;;;;;;;;;;;;
01269;Nantua;1394;3146;2145,3;12355;17052;23595;11240;9423;11323;13181;15179;19235;21924;25241;32015;3,4;4,319;0,290;69,7;62,5;3,9;3,3;26,2;9,5;8,5;3,5;2,4;2,5;-13,9
