CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSAC14;PBEN14;PPEN14;PPAT14;PPSOC14;PPFAM14;PPMINI14;PPLOGT14;PIMPOT14
1;France métropolitaine;26924251;62658404;42603221,0;14899,6;20369,3;27549,3;12649,8;10682,0;13664,7;16046,7;18233,3;22720,8;25668,1;29872,9;37590,7;3,5;4,4;0,3;67,4;5,7;27,9;11,1;5,3;2,2;1,6;1,4;-17,4
