CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PCHO15;PTSA15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15
1;France métropolitaine;27071573,0;62770585,5;42742286,6;14976,7;20565,6;27670,0;12693,3;10739,0;13743,0;16153,4;18391,0;22917,5;25806,9;29978,0;37621,0;3,5;4,4;0,3;73,2;3,2;64,3;5,6;28,3;10,6;5,3;2,1;1,7;1,4;-17,4
