CODGEO;LIBGEO;NBMEN19;NBPERS19;NBUC19;Q119;Q219;Q319;Q3_Q1;D119;D219;D319;D419;D619;D719;D819;D919;RD;S80S2019;GI19;PACT19;PTSA19;PCHO19;PBEN19;PPEN19;PPAT19;PPSOC19;PPFAM19;PPMINI19;PPLOGT19;PIMPOT19
1;France métropolitaine;27937964;62973019;43338321,3;16090;21930;29270;13180;11620;14760;17370;19690;24410;27390;31590;39600;3,4;4,400;0,292;73,5;65,1;2,9;5,5;28,3;10,1;5,8;2,0;2,5;1,3;-17,7
